ros_time_s,Error_Distancia
1762169281.9414,0.0188
1762169281.9914,0.0210
1762169282.0414,0.0205
1762169282.0914,0.0189
1762169282.1414,0.0201
1762169282.1914,0.0183
1762169282.2414,0.0260
1762169282.2914,0.0413
1762169282.3414,0.0330
1762169282.3914,0.0341
1762169282.4414,0.0312
1762169282.4914,0.0305
1762169282.5414,0.0228
1762169282.5914,0.0173
1762169282.6414,0.0260
1762169282.6914,0.0230
1762169282.7414,0.0162
1762169282.7914,0.0146
1762169282.8414,0.0212
1762169282.8914,0.0280
1762169282.9414,0.0194
1762169282.9914,0.0158
1762169283.0414,0.0131
1762169283.0914,0.0226
1762169283.1414,0.0227
1762169283.1914,0.0260
1762169283.2414,0.0285
1762169283.2914,0.0232
1762169283.3414,0.0280
1762169283.3914,0.0267
1762169283.4414,0.0182
1762169283.4914,0.0275
1762169283.5414,0.0324
1762169283.5914,0.0362
1762169283.6414,0.0349
1762169283.6914,0.0353
1762169283.7414,0.0313
1762169283.7914,-0.0613
1762169283.8414,-0.0531
1762169283.8914,-0.0441
1762169283.9414,-0.0463
1762169283.9914,-0.0558
1762169284.0414,-0.0632
1762169284.0914,-0.0704
1762169284.1414,-0.0752
1762169284.1914,-0.0792
1762169284.2414,-0.0743
1762169284.2914,-0.0819
1762169284.3414,-0.0756
1762169284.3914,-0.0775
1762169284.4414,-0.0854
1762169284.4914,-0.0925
1762169284.5414,-0.0838
1762169284.5914,-0.0934
1762169284.6414,-0.0997
1762169284.6914,-0.1086
1762169284.7414,-0.1088
1762169284.7914,-0.1146
1762169284.8414,-0.1169
1762169284.8914,-0.1095
1762169284.9414,-0.1090
1762169284.9914,-0.1061
1762169285.0414,-0.1035
1762169285.0914,-0.1094
1762169285.1414,-0.1006
1762169285.1914,-0.0937
1762169285.2414,-0.0865
1762169285.2914,0.0189
1762169285.3414,0.0158
1762169285.3914,0.0250
1762169285.4414,0.0338
1762169285.4914,0.0404
1762169285.5414,0.0368
1762169285.5914,0.0357
1762169285.6414,0.0286
1762169285.6914,0.0283
1762169285.7414,0.0225
1762169285.7914,0.0307
1762169285.8414,0.0257
1762169285.8914,0.0315
1762169285.9414,0.0363
1762169285.9914,0.0316
1762169286.0414,0.0314
1762169286.0914,0.0397
1762169286.1414,0.0495
1762169286.1914,0.0485
1762169286.2414,0.0523
1762169286.2914,0.0567
1762169286.3414,0.0473
1762169286.3914,0.0531
1762169286.4414,0.0471
1762169286.4914,0.0446
1762169286.5414,0.0448
1762169286.5914,0.0443
1762169286.6414,0.0369
1762169286.6914,0.0355
1762169286.7414,0.0293
1762169286.7914,-0.0517
1762169286.8414,-0.0476
1762169286.8914,-0.0482
1762169286.9414,-0.0465
1762169286.9914,-0.0395
1762169287.0414,-0.0362
1762169287.0914,-0.0381
1762169287.1414,-0.0311
1762169287.1914,-0.0376
1762169287.2414,-0.0310
1762169287.2914,-0.0351
1762169287.3414,-0.0312
1762169287.3914,-0.0307
1762169287.4414,-0.0228
1762169287.4914,-0.0264
1762169287.5414,-0.0189
1762169287.5914,-0.0170
1762169287.6414,-0.0123
1762169287.6914,-0.0202
1762169287.7414,-0.0267
1762169287.7914,-0.0258
1762169287.8414,-0.0350
1762169287.8914,-0.0315
1762169287.9414,-0.0319
1762169287.9914,-0.0347
1762169288.0414,-0.0329
1762169288.0914,-0.0420
1762169288.1414,-0.0499
1762169288.1914,-0.0565
1762169288.2414,-0.0660
1762169288.2914,0.0014
1762169288.3414,0.0033
1762169288.3914,0.0036
1762169288.4414,0.0105
1762169288.4914,0.0115
1762169288.5414,0.0031
1762169288.5914,-0.0029
1762169288.6414,0.0032
1762169288.6914,0.0091
1762169288.7414,0.0079
1762169288.7914,0.0028
1762169288.8414,0.0011
1762169288.8914,0.0066
1762169288.9414,0.0020
1762169288.9914,0.0017
1762169289.0414,-0.0052
1762169289.0914,-0.0115
1762169289.1414,-0.0188
1762169289.1914,-0.0280
1762169289.2414,-0.0191
1762169289.2914,-0.0147
1762169289.3414,-0.0131
1762169289.3914,-0.0188
1762169289.4414,-0.0230
1762169289.4914,-0.0301
1762169289.5414,-0.0222
1762169289.5914,-0.0317
1762169289.6414,-0.0347
1762169289.6914,-0.0358
1762169289.7414,-0.0374
1762169289.7914,-0.0742
1762169289.8414,-0.0761
1762169289.8914,-0.0727
1762169289.9414,-0.0792
1762169289.9914,-0.0839
1762169290.0414,-0.0812
1762169290.0914,-0.0776
1762169290.1414,-0.0709
1762169290.1914,-0.0648
1762169290.2414,-0.0720
1762169290.2914,-0.0687
1762169290.3414,-0.0717
1762169290.3914,-0.0640
1762169290.4414,-0.0698
1762169290.4914,-0.0759
1762169290.5414,-0.0751
1762169290.5914,-0.0759
1762169290.6414,-0.0752
1762169290.6914,-0.0825
1762169290.7414,-0.0886
1762169290.7914,-0.0846
1762169290.8414,-0.0792
1762169290.8914,-0.0825
1762169290.9414,-0.0794
1762169290.9914,-0.0752
1762169291.0414,-0.0796
1762169291.0914,-0.0805
1762169291.1414,-0.0878
1762169291.1914,-0.0789
1762169291.2414,-0.0721
1762169291.2914,0.0152
1762169291.3414,0.0178
1762169291.3914,0.0206
1762169291.4414,0.0198
1762169291.4914,0.0289
1762169291.5414,0.0296
1762169291.5914,0.0245
1762169291.6414,0.0154
1762169291.6914,0.0075
1762169291.7414,0.0033
1762169291.7914,0.0078
1762169291.8414,-0.0009
1762169291.8914,-0.0070
1762169291.9414,-0.0060
1762169291.9914,-0.0073
1762169292.0414,0.0002
1762169292.0914,0.0025
1762169292.1414,-0.0058
1762169292.1914,-0.0128
1762169292.2414,-0.0149
1762169292.2914,-0.0134
1762169292.3414,-0.0219
1762169292.3914,-0.0265
1762169292.4414,-0.0193
1762169292.4914,-0.0108
1762169292.5414,-0.0167
1762169292.5914,-0.0128
1762169292.6414,-0.0113
1762169292.6914,-0.0123
1762169292.7414,-0.0141
1762169292.7914,0.0501
1762169292.8414,0.0465
1762169292.8914,0.0537
1762169292.9414,0.0489
1762169292.9914,0.0556
1762169293.0414,0.0645
1762169293.0914,0.0668
1762169293.1414,0.0593
1762169293.1914,0.0520
1762169293.2414,0.0467
1762169293.2914,0.0438
1762169293.3414,0.0455
1762169293.3914,0.0450
1762169293.4414,0.0418
1762169293.4914,0.0318
1762169293.5414,0.0302
1762169293.5914,0.0217
1762169293.6414,0.0314
1762169293.6914,0.0411
1762169293.7414,0.0337
1762169293.7914,0.0262
1762169293.8414,0.0301
1762169293.8914,0.0237
1762169293.9414,0.0203
1762169293.9914,0.0229
1762169294.0414,0.0316
1762169294.0914,0.0414
1762169294.1414,0.0416
1762169294.1914,0.0338
1762169294.2414,0.0282
1762169294.2914,-0.0720
1762169294.3414,-0.0813
1762169294.3914,-0.0806
1762169294.4414,-0.0769
1762169294.4914,-0.0765
1762169294.5414,-0.0851
1762169294.5914,-0.0922
1762169294.6414,-0.0899
1762169294.6914,-0.0857
1762169294.7414,-0.0898
1762169294.7914,-0.0946
1762169294.8414,-0.0943
1762169294.8914,-0.0900
1762169294.9414,-0.0898
1762169294.9914,-0.0949
1762169295.0414,-0.0866
1762169295.0914,-0.0856
1762169295.1414,-0.0765
1762169295.1914,-0.0725
1762169295.2414,-0.0755
1762169295.2914,-0.0669
1762169295.3414,-0.0663
