ros_time_s,Imu_Error_yaw
1762172679.9874,0.1222
1762172680.1394,0.1145
1762172680.3186,0.1145
1762172680.4730,0.1080
1762172680.6269,0.1004
1762172680.8054,0.0938
1762172680.9649,0.0916
1762172681.1176,0.0916
1762172681.2726,0.0894
1762172681.4518,0.0807
1762172681.6179,0.0720
1762172681.7702,0.0720
1762172681.9357,0.0644
1762172682.0909,0.0556
1762172682.2594,0.0513
1762172682.4247,0.0513
1762172682.5756,0.0447
1762172682.7519,0.0393
1762172682.8922,0.0349
1762172683.0754,0.0349
1762172683.2298,0.0316
1762172683.3899,0.0295
1762172683.5583,0.0251
1762172683.7214,0.0251
1762172683.8852,0.0240
1762172684.0528,0.0240
1762172684.2067,0.0240
1762172684.3595,0.0218
1762172684.5320,0.0218
1762172684.6860,0.0164
1762172684.8456,0.0098
1762172685.0250,0.0033
1762172685.1789,0.0033
1762172685.3499,-0.0022
1762172685.5007,-0.0044
1762172685.6555,-0.0044
1762172685.8290,-0.0044
1762172685.9875,-0.0022
1762172686.1494,-0.0022
1762172686.3171,-0.0022
1762172686.4717,-0.0022
1762172686.6496,0.0000
1762172686.8043,0.0011
1762172686.9561,0.0011
1762172687.1297,0.0011
1762172687.2884,0.0065
1762172687.4498,0.0098
1762172687.6042,0.0164
1762172687.7645,0.0164
1762172687.9457,0.0164
1762172688.0982,0.0218
1762172688.2493,0.0262
1762172688.4254,0.0262
1762172688.5811,0.0305
1762172688.7459,0.0305
1762172688.9102,0.0338
1762172689.0671,0.0338
1762172689.2220,0.0371
1762172689.3968,0.0371
1762172689.5545,0.0371
1762172689.7092,0.0371
1762172689.8870,0.0338
1762172690.0427,0.0284
1762172690.1945,0.0240
1762172690.3542,0.0240
1762172690.5324,0.0196
1762172690.6874,0.0087
1762172690.8399,-0.0011
1762172691.0188,-0.0011
1762172691.1742,-0.0065
1762172691.3508,-0.0131
1762172691.4908,-0.0240
1762172691.6708,-0.0240
1762172691.8327,-0.0349
1762172691.9842,-0.0404
1762172692.1570,-0.0447
1762172692.3025,-0.0480
1762172692.4724,-0.0480
1762172692.6304,-0.0513
1762172692.8010,-0.0556
1762172692.9593,-0.0556
1762172693.1152,-0.0600
1762172693.2931,-0.0600
1762172693.4429,-0.0655
1762172693.6221,-0.0687
1762172693.7765,-0.0687
1762172693.9284,-0.0709
1762172694.0944,-0.0720
1762172694.2534,-0.0753
1762172694.4272,-0.0753
1762172694.5874,-0.0764
1762172694.7494,-0.0774
1762172694.9118,-0.0796
1762172695.0762,-0.0796
1762172695.2307,-0.0785
1762172695.4004,-0.0774
1762172695.5543,-0.0764
1762172695.7055,-0.0764
1762172695.8848,-0.0764
1762172696.0383,-0.0764
1762172696.1929,-0.0753
1762172696.3725,3.0696
1762172696.5255,3.0696
1762172696.6922,3.0783
1762172696.8460,3.0871
1762172697.0034,3.0925
1762172697.1663,3.0925
1762172697.3441,3.1001
1762172697.4898,3.1100
1762172697.6717,3.1198
1762172697.8244,3.1318
1762172697.9973,3.1361
1762172698.1506,3.1361
1762172698.3044,-3.1383
1762172698.4713,-3.1296
1762172698.6335,-3.1176
1762172698.7877,-3.1045
1762172698.9672,-3.1045
1762172699.1221,-3.0958
1762172699.2833,-3.0936
1762172699.4505,-3.0892
1762172699.6066,-3.0849
1762172699.7538,-3.0849
1762172699.9326,-3.0805
1762172700.0925,-3.0772
1762172700.2449,-3.0707
1762172700.4008,-3.0674
1762172700.5797,-3.0674
1762172700.7445,-3.0631
1762172700.9116,-3.0620
1762172701.0744,-3.0576
1762172701.2272,-3.0532
1762172701.3816,-3.0445
