ros_time_s,Vel_Des
1762172588.4466,16.7500
1762172588.4976,16.7500
1762172588.5584,30.3600
1762172588.5965,30.3600
1762172588.6482,30.3600
1762172588.7093,13.7900
1762172588.7475,13.7900
1762172588.7957,13.7900
1762172588.8556,11.7300
1762172588.8975,11.7300
1762172588.9466,11.7300
1762172588.9977,11.7300
1762172589.0577,31.7300
1762172589.0965,35.5600
1762172589.1473,35.5600
1762172589.2102,15.5600
1762172589.2478,13.2800
1762172589.2979,13.2800
1762172589.3556,33.2800
1762172589.3978,35.6100
1762172589.4479,35.6100
1762172589.5069,23.9500
1762172589.5480,23.9500
1762172589.5983,23.9500
1762172589.6477,23.9500
1762172589.7078,35.3600
1762172589.7465,35.3600
1762172589.7973,35.3600
1762172589.8566,26.3400
1762172589.8973,26.3400
1762172589.9475,26.3400
1762172590.0073,11.7300
1762172590.0469,11.7300
1762172590.0969,11.7300
1762172590.1466,11.7300
1762172590.2095,17.1000
1762172590.2480,17.1000
1762172590.2987,17.1000
1762172590.3595,25.9400
1762172590.3978,25.9400
1762172590.4475,25.9400
1762172590.5093,31.3000
1762172590.5481,31.3000
1762172590.5971,31.3000
1762172590.6477,31.3000
1762172590.7063,11.3000
1762172590.7480,10.5400
1762172590.7981,10.5400
1762172590.8585,30.5400
1762172590.8969,36.3600
1762172590.9480,36.3600
1762172591.0086,18.6400
1762172591.0474,18.6400
1762172591.0976,18.6400
1762172591.1474,18.6400
1762172591.2110,11.6700
1762172591.2475,11.6700
1762172591.2976,11.6700
1762172591.3595,18.3900
1762172591.3976,18.3900
1762172591.4470,18.3900
1762172591.5094,14.1000
1762172591.5463,14.1000
1762172591.5970,14.1000
1762172591.6595,29.3000
1762172591.6974,29.3000
1762172591.7474,29.3000
1762172591.8056,35.3200
1762172591.8474,35.3200
1762172591.8981,35.3200
1762172591.9477,35.3200
1762172592.0044,23.3400
1762172592.0463,23.3400
1762172592.0976,23.3400
1762172592.1601,36.0500
1762172592.1976,36.0500
1762172592.2474,36.0500
1762172592.3076,35.9500
1762172592.3475,35.9500
1762172592.3976,35.9500
1762172592.4474,35.9500
1762172592.5097,20.5500
1762172592.5474,20.5500
1762172592.5977,20.5500
