ros_time_s,Lidar_Left
1762172667.8387,1.1484
1762172667.9851,1.0702
1762172668.1632,1.0750
1762172668.3158,1.1363
1762172668.4733,1.0631
1762172668.6333,1.0961
1762172668.8110,1.0983
1762172668.9604,1.0729
1762172669.1417,1.1072
1762172669.2821,1.0664
1762172669.4481,1.1603
1762172669.6126,1.1113
1762172669.7888,1.0809
1762172669.9506,1.1329
1762172670.0977,1.1523
1762172670.2745,1.1172
1762172670.4302,1.1029
1762172670.5944,1.1307
1762172670.7612,1.1265
1762172670.9161,1.1308
1762172671.0831,1.1147
1762172671.2357,1.1333
1762172671.3882,1.1865
1762172671.5715,1.1908
1762172671.7146,1.1818
1762172671.8926,1.1948
1762172672.0586,1.2359
1762172672.2201,1.1091
1762172672.3839,1.1924
1762172672.5363,1.1980
1762172672.6899,1.1620
1762172672.8684,1.1534
1762172673.0304,1.1412
1762172673.1850,1.1515
1762172673.3396,1.1655
1762172673.5132,1.1655
1762172673.6803,1.1300
1762172673.8262,1.1505
1762172673.9790,1.1654
1762172674.1578,1.1978
1762172674.3032,1.1715
1762172674.4733,1.1288
1762172674.6295,1.1383
1762172674.8125,1.1110
1762172674.9755,1.1482
1762172675.1189,1.1159
1762172675.2827,1.0951
1762172675.4438,1.0955
1762172675.6003,1.0935
1762172675.7738,1.1631
1762172675.9267,1.0841
1762172676.0963,1.0944
1762172676.2627,1.1666
1762172676.4159,1.0690
1762172676.5891,1.0632
1762172676.7358,1.0879
1762172676.9142,1.0589
1762172677.0668,1.1002
1762172677.2215,1.0518
1762172677.4029,1.0696
1762172677.5659,1.0513
1762172677.7192,1.0508
1762172677.8701,1.0403
1762172678.0480,1.0325
1762172678.1939,1.0064
1762172678.3591,1.0302
1762172678.5257,1.0813
1762172678.6816,1.0876
1762172678.8596,1.0805
1762172679.0146,1.0416
1762172679.1680,1.0882
1762172679.3457,1.0259
1762172679.4994,1.0722
1762172679.6535,1.0279
1762172679.8329,1.0518
1762172679.9874,1.0375
1762172680.1394,1.0504
1762172680.3186,1.0012
1762172680.4730,1.0340
1762172680.6269,1.0357
1762172680.8054,1.0681
1762172680.9649,1.0405
1762172681.1176,1.0443
1762172681.2726,1.0416
1762172681.4518,1.0625
1762172681.6179,1.0424
1762172681.7702,1.0471
1762172681.9357,1.0899
1762172682.0909,1.0741
1762172682.2594,1.0762
1762172682.4247,1.0756
1762172682.5756,1.0730
1762172682.7519,1.0409
1762172682.8922,1.0636
1762172683.0754,1.0722
1762172683.2298,1.0482
1762172683.3899,1.0351
1762172683.5583,1.0472
1762172683.7214,1.0456
1762172683.8852,1.0697
1762172684.0528,1.0700
1762172684.2067,1.1324
1762172684.3595,1.0760
1762172684.5320,1.1026
1762172684.6860,1.0939
1762172684.8456,1.1094
1762172685.0250,1.1089
1762172685.1789,1.0940
1762172685.3499,1.0845
1762172685.5007,1.1109
1762172685.6555,1.0520
1762172685.8290,1.1241
1762172685.9875,1.0836
1762172686.1494,1.1133
1762172686.3171,1.1063
1762172686.4717,1.1031
1762172686.6496,1.0885
1762172686.8043,1.1213
1762172686.9561,1.1300
1762172687.1297,1.1021
1762172687.2884,1.1251
1762172687.4498,1.1190
1762172687.6042,1.0929
1762172687.7645,1.0635
1762172687.9457,1.1252
1762172688.0982,1.1264
1762172688.2493,1.1052
1762172688.4254,1.0487
1762172688.5811,1.0618
1762172688.7459,1.0994
1762172688.9102,1.0494
1762172689.0671,1.0776
1762172689.2220,1.0795
1762172689.3968,1.0734
1762172689.5545,1.0603
1762172689.7092,1.0682
1762172689.8870,1.0385
1762172690.0427,1.0326
1762172690.1945,1.0532
1762172690.3542,1.0179
1762172690.5324,1.0282
1762172690.6874,1.0311
1762172690.8399,1.0538
1762172691.0188,1.0490
1762172691.1742,1.0594
1762172691.3508,1.0220
1762172691.4908,1.0577
1762172691.6708,1.0171
1762172691.8327,1.0592
1762172691.9842,1.0374
1762172692.1570,1.0926
1762172692.3025,1.0657
1762172692.4724,1.0697
1762172692.6304,1.0359
1762172692.8010,1.0921
1762172692.9593,1.1082
1762172693.1152,1.0862
1762172693.2931,1.0974
1762172693.4429,1.0874
1762172693.6221,1.1148
1762172693.7765,1.0830
1762172693.9284,1.0757
1762172694.0944,1.1139
1762172694.2534,1.1080
1762172694.4272,1.1067
1762172694.5874,1.0635
1762172694.7494,1.1164
1762172694.9118,1.1543
1762172695.0762,1.0985
1762172695.2307,1.1372
1762172695.4004,1.1043
1762172695.5543,1.1238
1762172695.7055,1.1355
1762172695.8848,1.1203
1762172696.0383,1.1324
1762172696.1929,1.1584
1762172696.3725,0.9107
1762172696.5255,0.9829
1762172696.6922,0.9543
1762172696.8460,1.0355
1762172697.0034,0.9758
1762172697.1663,0.9037
1762172697.3441,0.9278
1762172697.4898,0.9747
1762172697.6717,0.9383
1762172697.8244,0.9667
1762172697.9973,0.9887
1762172698.1506,0.9376
1762172698.3044,0.9356
1762172698.4713,0.9985
1762172698.6335,1.0042
1762172698.7877,1.0811
1762172698.9672,1.0611
1762172699.1221,1.0469
1762172699.2833,1.0715
1762172699.4505,1.1143
1762172699.6066,1.0790
1762172699.7538,1.0861
1762172699.9326,1.0961
1762172700.0925,1.1324
1762172700.2449,1.1127
1762172700.4008,1.1212
1762172700.5797,1.1178
1762172700.7445,1.1435
1762172700.9116,1.1065
1762172701.0744,1.1070
1762172701.2272,1.1370
1762172701.3816,1.1726
1762172701.5604,1.1404
1762172701.7237,1.1454
1762172701.8777,1.1572
1762172702.0517,1.2092
1762172702.2125,1.1537
1762172702.3664,1.1538
1762172702.5415,1.1102
1762172702.7045,1.0952
1762172702.8595,1.1295
1762172703.0142,1.0785
1762172703.1906,1.0793
1762172703.3450,1.0586
1762172703.5244,1.0755
1762172703.6771,1.0761
1762172703.8311,1.0909
1762172704.0097,1.0823
1762172704.1652,1.1059
1762172704.3191,1.0404
1762172704.4985,1.0620
1762172704.6557,1.0698
1762172704.8096,1.0751
1762172704.9876,1.0984
1762172705.1423,1.0906
1762172705.2968,1.0856
1762172705.4749,1.1448
1762172705.6287,1.1905
1762172705.8006,1.1468
1762172705.9550,1.1196
1762172706.1333,1.0888
1762172706.2874,1.1661
1762172706.4598,1.1337
1762172706.6139,1.1324
1762172706.7688,1.2647
1762172706.9455,1.1642
1762172707.0998,1.1304
1762172707.2784,1.1736
1762172707.4415,1.2364
1762172707.5965,1.2622
1762172707.7512,1.2674
1762172707.9294,1.2882
1762172708.0825,1.3338
1762172708.2625,1.3428
1762172708.4157,1.3389
1762172708.5705,1.1568
1762172708.7485,1.2826
1762172708.9027,1.3508
1762172709.0805,1.3190
1762172709.2353,1.1384
1762172709.4081,1.2323
1762172709.5758,1.2107
1762172709.7237,1.2043
1762172709.8825,1.1884
1762172710.0473,1.3724
1762172710.2262,1.3465
1762172710.3982,1.3330
1762172710.5507,1.3356
1762172710.7264,1.3263
1762172710.8835,1.2717
1762172711.0374,1.3167
1762172711.2174,1.2444
1762172711.3718,1.1881
1762172711.5246,1.2406
1762172711.7041,1.3263
1762172711.8583,1.0128
1762172712.0354,1.0955
1762172712.1910,1.1115
1762172712.3510,0.9901
1762172712.5292,0.9733
1762172712.6776,0.8970
1762172712.8561,0.9893
1762172713.0008,0.9835
1762172713.1724,0.9518
1762172713.3257,0.8758
1762172713.5047,0.8710
1762172713.6585,0.9924
1762172713.8144,0.8127
1762172713.9931,0.8267
1762172714.1403,0.8511
1762172714.3201,0.8673
1762172714.4741,0.8239
1762172714.6516,0.8814
1762172714.8058,0.8292
1762172714.9702,0.8688
1762172715.1346,0.9180
1762172715.2888,0.9896
1762172715.4420,0.8966
1762172715.6223,0.9941
1762172715.7756,0.9272
1762172715.9529,0.8325
1762172716.1098,0.8762
1762172716.2636,0.9016
1762172716.4271,0.9266
1762172716.5990,0.9150
1762172716.7604,0.8962
1762172716.9178,0.8784
1762172717.0842,0.9194
1762172717.2431,0.9144
1762172717.4225,0.9849
1762172717.5767,0.9125
1762172717.7398,0.9693
1762172717.8983,0.9696
1762172718.0646,0.9376
1762172718.2259,0.9407
1762172718.4006,0.9713
1762172718.5630,1.0067
1762172718.7270,0.9357
1762172718.8810,1.0168
1762172719.0552,1.0370
1762172719.2199,1.1130
1762172719.3744,1.1440
1762172719.5529,1.1052
1762172719.7067,1.2379
1762172719.8858,1.1828
1762172720.0397,1.2043
1762172720.1944,1.0372
1762172720.3724,1.2389
1762172720.5267,1.1021
1762172720.7044,1.2060
1762172720.8588,1.1355
1762172721.0372,1.0073
1762172721.1909,1.1835
1762172721.3456,1.0946
1762172721.5235,0.9412
1762172721.6773,0.9752
1762172721.8564,1.0434
1762172722.0120,1.0335
1762172722.1649,0.9869
1762172722.3423,1.0362
1762172722.4977,0.9197
1762172722.6756,1.0028
1762172722.8379,0.9739
1762172722.9947,0.8862
1762172723.1477,0.9158
1762172723.3249,0.8322
