ros_time_s,Error_Distancia
1762172684.4461,0.0240
1762172684.4959,0.0240
1762172684.5566,-0.0026
1762172684.5961,-0.0026
1762172684.6467,-0.0026
1762172684.7059,0.0061
1762172684.7463,0.0061
1762172684.7958,0.0061
1762172684.8464,0.0061
1762172684.9054,-0.0094
1762172684.9464,-0.0094
1762172684.9959,-0.0094
1762172685.0556,-0.0089
1762172685.0956,-0.0089
1762172685.1458,-0.0089
1762172685.2064,0.0060
1762172685.2462,0.0060
1762172685.2958,0.0060
1762172685.3468,0.0060
1762172685.4033,0.0155
1762172685.4468,0.0155
1762172685.4961,0.0155
1762172685.5537,-0.0109
1762172685.5960,-0.0109
1762172685.6462,-0.0109
1762172685.7057,0.0480
1762172685.7469,0.0480
1762172685.7964,0.0480
1762172685.8586,-0.0241
1762172685.8960,-0.0241
1762172685.9460,-0.0241
1762172686.0065,0.0164
1762172686.0459,0.0164
1762172686.0958,0.0164
1762172686.1464,0.0164
1762172686.2055,-0.0133
1762172686.2463,-0.0133
1762172686.2957,-0.0133
1762172686.3555,-0.0063
1762172686.3955,-0.0063
1762172686.4464,-0.0063
1762172686.5046,-0.0031
1762172686.5466,-0.0031
1762172686.5957,-0.0031
1762172686.6464,-0.0031
1762172686.7052,0.0115
1762172686.7464,0.0115
1762172686.7957,0.0115
1762172686.8562,-0.0213
1762172686.8957,-0.0213
1762172686.9459,-0.0213
1762172687.0063,-0.0300
1762172687.0463,-0.0300
1762172687.0959,-0.0300
1762172687.1553,-0.0021
1762172687.1956,-0.0021
1762172687.2458,-0.0021
1762172687.3071,-0.0251
1762172687.3464,-0.0251
1762172687.3957,-0.0251
1762172687.4458,-0.0251
1762172687.5054,-0.0190
1762172687.5460,-0.0190
1762172687.5962,-0.0190
1762172687.6568,0.0071
1762172687.6959,0.0071
1762172687.7460,0.0071
1762172687.8061,0.0365
1762172687.8465,0.0365
1762172687.8957,0.0365
1762172687.9466,0.0365
1762172688.0041,-0.0252
1762172688.0461,-0.0252
1762172688.0961,-0.0252
1762172688.1572,-0.0264
1762172688.1960,-0.0264
1762172688.2463,-0.0264
1762172688.3044,-0.0052
1762172688.3465,-0.0052
1762172688.3967,-0.0052
1762172688.4573,0.0513
1762172688.4964,0.0513
1762172688.5462,0.0513
1762172688.6092,0.0382
