ros_time_s,Vel_Des
1762170823.6005,11.9100
1762170823.6502,11.9100
1762170823.7094,11.9000
1762170823.7495,11.9000
1762170823.7989,11.9000
1762170823.8493,11.9000
1762170823.9083,-8.1000
1762170823.9495,-11.7800
1762170824.0002,-11.7800
1762170824.0603,-5.3500
1762170824.0994,-5.3500
1762170824.1500,-5.3500
1762170824.2091,8.1700
1762170824.2493,8.1700
1762170824.2992,8.1700
1762170824.3589,11.6900
1762170824.4000,11.6900
1762170824.4500,11.6900
1762170824.4988,11.6900
1762170824.5569,-8.3100
1762170824.5988,-17.4100
1762170824.6495,-17.4100
1762170824.7112,-15.7800
1762170824.7496,-15.7800
1762170824.7995,-15.7800
1762170824.8504,-15.7800
1762170824.9083,-11.9200
1762170824.9499,-11.9200
1762170824.9989,-11.9200
1762170825.0569,-6.9200
1762170825.0997,-6.9200
1762170825.1498,-6.9200
1762170825.2085,-11.8800
1762170825.2498,-11.8800
1762170825.2991,-11.8800
1762170825.3553,-4.2900
1762170825.3993,-4.2900
1762170825.4492,-4.2900
1762170825.5090,6.5100
1762170825.5496,6.5100
1762170825.5985,6.5100
1762170825.6497,6.5100
1762170825.7091,-11.6900
1762170825.7499,-11.6900
1762170825.7988,-11.6900
1762170825.8595,-8.8000
1762170825.8992,-8.8000
1762170825.9497,-8.8000
1762170826.0090,-11.6700
1762170826.0488,-11.6700
1762170826.0994,-11.6700
1762170826.1504,-11.6700
1762170826.2115,-8.1500
1762170826.2506,-8.1500
1762170826.3001,-8.1500
1762170826.3568,-8.5200
1762170826.3998,-8.5200
1762170826.4503,-8.5200
1762170826.5093,-4.4600
1762170826.5498,-4.4600
1762170826.5996,-4.4600
1762170826.6589,-11.7900
1762170826.6985,-11.7900
1762170826.7504,-11.7900
1762170826.7992,-11.7900
1762170826.8614,-15.3800
1762170826.8987,-15.3800
1762170826.9499,-15.3800
1762170827.0083,-11.6800
1762170827.0501,-11.6800
1762170827.0987,-11.6800
1762170827.1578,8.3200
1762170827.1988,11.8000
1762170827.2501,11.8000
1762170827.2995,11.8000
1762170827.3605,-8.2000
1762170827.4000,-12.5100
1762170827.4498,-12.5100
1762170827.5065,7.4900
1762170827.5503,11.6500
1762170827.5991,11.6500
1762170827.6561,-8.3500
1762170827.7008,-11.9000
1762170827.7507,-11.9000
1762170827.7989,-11.9000
1762170827.8603,-9.9900
1762170827.9002,-9.9900
1762170827.9494,-9.9900
1762170828.0114,10.0100
1762170828.0501,30.0100
1762170828.1002,32.1700
1762170828.1612,12.1700
1762170828.1989,3.4200
1762170828.2493,3.4200
1762170828.3104,-11.7200
1762170828.3497,-11.7200
1762170828.3986,-11.7200
1762170828.4500,-11.7200
1762170828.5076,-11.8600
1762170828.5500,-11.8600
1762170828.5988,-11.8600
1762170828.6570,8.1400
1762170828.6987,11.3300
1762170828.7501,11.3300
1762170828.8093,11.7200
1762170828.8497,11.7200
1762170828.8987,11.7200
1762170828.9508,11.7200
1762170829.0098,11.8900
1762170829.0504,11.8900
1762170829.1009,11.8900
1762170829.1630,12.7900
1762170829.1988,12.7900
1762170829.2498,12.7900
1762170829.3108,11.0100
1762170829.3508,11.0100
1762170829.4005,11.0100
1762170829.4498,11.0100
1762170829.5123,11.7100
1762170829.5499,11.7100
1762170829.6001,11.7100
1762170829.6605,10.4200
1762170829.7008,10.4200
1762170829.7503,10.4200
1762170829.8093,11.7000
1762170829.8499,11.7000
1762170829.9006,11.7000
1762170829.9594,13.7100
1762170829.9986,13.7100
1762170830.0499,13.7100
1762170830.0990,13.7100
1762170830.1615,-6.2900
1762170830.1990,-11.2000
1762170830.2499,-11.2000
1762170830.3083,6.9700
1762170830.3508,6.9700
1762170830.3990,6.9700
1762170830.4579,-7.0700
1762170830.4986,-7.0700
1762170830.5496,-7.0700
1762170830.5989,-7.0700
1762170830.6603,11.6800
1762170830.6988,11.6800
1762170830.7500,11.6800
1762170830.8084,-8.3200
1762170830.8499,-10.1100
1762170830.8986,-10.1100
1762170830.9598,-11.1000
1762170830.9993,-11.1000
1762170831.0508,-11.1000
1762170831.0992,-11.1000
1762170831.1611,8.9000
1762170831.1993,12.9800
1762170831.2506,12.9800
1762170831.3098,15.9000
1762170831.3505,15.9000
1762170831.3987,15.9000
1762170831.4603,15.1200
1762170831.4987,15.1200
1762170831.5499,15.1200
1762170831.6090,9.5200
1762170831.6502,9.5200
1762170831.6987,9.5200
1762170831.7493,9.5200
1762170831.8099,11.8200
1762170831.8511,11.8200
1762170831.8988,11.8200
1762170831.9607,-8.1800
1762170832.0007,-11.9200
1762170832.0492,-11.9200
1762170832.1084,-11.8700
1762170832.1506,-11.8700
1762170832.1988,-11.8700
1762170832.2502,-11.8700
1762170832.3098,6.8400
1762170832.3501,6.8400
1762170832.3998,6.8400
1762170832.4603,-6.3400
1762170832.5002,-6.3400
1762170832.5501,-6.3400
1762170832.6096,13.6600
1762170832.6500,14.0500
1762170832.6988,14.0500
1762170832.7501,14.0500
1762170832.8092,-5.9500
1762170832.8501,-15.1100
1762170832.9000,-15.1100
1762170832.9594,-11.7400
1762170832.9999,-11.7400
1762170833.0499,-11.7400
1762170833.1109,8.2600
1762170833.1500,8.5800
1762170833.1988,8.5800
1762170833.2498,8.5800
1762170833.3078,7.8500
1762170833.3501,7.8500
1762170833.3988,7.8500
1762170833.4613,-11.9100
1762170833.4987,-11.9100
1762170833.5492,-11.9100
1762170833.6088,-11.7000
1762170833.6501,-11.7000
1762170833.6988,-11.7000
1762170833.7582,-11.3400
1762170833.7988,-11.3400
1762170833.8505,-11.3400
1762170833.8989,-11.3400
1762170833.9614,-11.6800
1762170834.0006,-11.6800
1762170834.0500,-11.6800
1762170834.1079,8.3200
1762170834.1498,11.6700
1762170834.1988,11.6700
1762170834.2596,11.9200
1762170834.2986,11.9200
1762170834.3497,11.9200
1762170834.4090,-8.0800
1762170834.4505,-10.2200
1762170834.4991,-10.2200
1762170834.5510,-10.2200
1762170834.6106,-9.5500
1762170834.6496,-9.5500
1762170834.7006,-9.5500
1762170834.7604,4.1500
1762170834.8007,4.1500
1762170834.8500,4.1500
1762170834.9102,6.1500
1762170834.9499,6.1500
1762170834.9987,6.1500
1762170835.0610,11.7800
1762170835.0990,11.7800
1762170835.1500,11.7800
1762170835.1999,11.7800
1762170835.2604,-8.2200
1762170835.2981,-10.4000
1762170835.3500,-10.4000
1762170835.4098,9.6000
1762170835.4495,13.4000
1762170835.5003,13.4000
1762170835.5500,13.4000
1762170835.6068,-6.6000
1762170835.6500,-10.3100
1762170835.6989,-10.3100
1762170835.7580,-14.4300
1762170835.7987,-14.4300
