ros_time_s,Lecturas_ValidasRojo
1762169817.4864,0.0000
1762169817.6675,0.0000
1762169817.8210,0.0000
1762169817.9742,0.0000
1762169818.1545,0.0000
1762169818.3086,0.0000
1762169818.4859,0.0000
1762169818.6405,0.0000
1762169818.8202,0.0000
1762169818.9721,0.0000
1762169819.1510,0.0000
1762169819.3061,0.0000
1762169819.4835,0.0000
1762169819.6393,0.0000
1762169819.8177,0.0000
1762169819.9716,0.0000
1762169820.1267,0.0000
1762169820.2962,0.0000
1762169820.4711,0.0000
1762169820.6397,0.0000
1762169820.7978,0.0000
1762169820.9699,0.0000
1762169821.1292,0.0000
1762169821.3107,0.0000
1762169821.4644,0.0000
1762169821.6421,0.0000
1762169821.7951,0.0000
1762169821.9747,0.0000
1762169822.1279,0.0000
1762169822.3092,0.0000
1762169822.4631,0.0000
1762169822.6407,0.0000
1762169822.7880,0.0000
1762169822.9639,0.0000
1762169823.1354,0.0000
1762169823.2903,0.0000
1762169823.4688,0.0000
1762169823.6283,0.0000
1762169823.7821,0.0000
1762169823.9637,0.0000
1762169824.1174,0.0000
1762169824.2945,0.0000
1762169824.4482,0.0000
1762169824.6279,0.0000
1762169824.7821,0.0000
1762169824.9350,0.0000
1762169825.1154,0.0000
1762169825.2690,0.0000
1762169825.4470,0.0000
1762169825.6009,0.0000
1762169825.7752,0.0000
1762169825.9419,0.0000
1762169826.1013,0.0000
1762169826.2649,0.0000
1762169826.4441,0.0000
1762169826.5974,0.0000
1762169826.7740,0.0000
1762169826.9297,0.0000
1762169827.1103,0.0000
1762169827.2641,0.0000
1762169827.4432,0.0000
1762169827.5972,0.0000
1762169827.7757,0.0000
1762169827.9394,0.0000
1762169828.0934,0.0000
1762169828.2713,0.0000
1762169828.4247,0.0000
1762169828.5795,0.0000
1762169828.7596,0.0000
1762169828.9138,0.0000
1762169829.0893,0.0000
1762169829.2456,0.0000
1762169829.3990,0.0000
1762169829.5785,0.0000
1762169829.7326,0.0000
1762169829.9114,0.0000
1762169830.0651,0.0000
1762169830.2434,0.0000
1762169830.3972,0.0000
1762169830.5520,0.0000
1762169830.7292,0.0000
1762169830.8825,0.0000
1762169831.0642,0.0000
1762169831.2181,0.0000
1762169831.3962,0.0000
1762169831.5496,0.0000
1762169831.7277,0.0000
1762169831.8833,0.0000
1762169832.0366,0.0000
1762169832.2164,0.0000
1762169832.3678,0.0000
1762169832.5473,0.0000
1762169832.7013,0.0000
1762169832.8798,0.0000
1762169833.0352,0.0000
1762169833.1873,0.0000
1762169833.3668,0.0000
1762169833.5203,0.0000
1762169833.6993,0.0000
1762169833.8538,0.0000
1762169834.0322,0.0000
1762169834.1850,0.0000
1762169834.3422,0.0000
1762169834.5197,0.0000
1762169834.6726,0.0000
1762169834.8523,0.0000
1762169835.0057,0.0000
1762169835.1833,0.0000
1762169835.3392,0.0000
1762169835.4930,0.0000
1762169835.6698,0.0000
1762169835.8240,0.0000
1762169836.0053,0.0000
1762169836.1602,0.0000
1762169836.3374,0.0000
1762169836.4918,0.0000
1762169836.6462,0.0000
1762169836.8315,0.0000
1762169836.9841,0.0000
1762169837.1399,0.0000
1762169837.3176,0.0000
1762169837.4713,0.0000
1762169837.6526,0.0000
1762169837.8077,0.0000
1762169837.9624,0.0000
1762169838.1408,0.0000
1762169838.2942,0.0000
1762169838.4732,0.0000
1762169838.6253,0.0000
1762169838.8048,0.0000
1762169838.9605,0.0000
1762169839.1381,0.0000
1762169839.2928,0.0000
1762169839.4692,0.0000
1762169839.6238,0.0000
1762169839.7812,0.0000
1762169839.9621,0.0000
1762169840.1392,0.0000
1762169840.2985,0.0000
1762169840.4533,0.0000
1762169840.6295,0.0000
1762169840.7841,0.0000
1762169840.9626,0.0000
1762169841.1155,0.0000
1762169841.2942,0.0000
1762169841.4479,0.0000
1762169841.6259,0.0000
1762169841.7834,0.0000
1762169841.9601,0.0000
1762169842.1157,0.0000
1762169842.2806,0.0000
1762169842.4613,0.0000
1762169842.6156,0.0000
1762169842.7938,0.0000
1762169842.9483,0.0000
1762169843.1257,0.0000
1762169843.2798,0.0000
1762169843.4348,0.0000
1762169843.6129,0.0000
1762169843.7662,0.0000
1762169843.9449,0.0000
1762169844.0988,0.0000
1762169844.2785,0.0000
1762169844.4338,0.0000
1762169844.5992,0.0000
1762169844.7665,0.0000
1762169844.9457,0.0000
1762169845.1128,0.0000
1762169845.2660,0.0000
1762169845.4454,0.0000
1762169845.5994,0.0000
1762169845.7527,0.0000
1762169845.9334,0.0000
1762169846.0866,0.0000
1762169846.2655,0.0000
1762169846.4181,0.0000
1762169846.5980,0.0000
1762169846.7525,0.0000
1762169846.9305,0.0000
1762169847.0849,0.0000
1762169847.2624,0.0000
1762169847.4166,0.0000
1762169847.5965,0.0000
1762169847.7492,0.0000
1762169847.9282,0.0000
1762169848.0891,0.0000
1762169848.2443,0.0000
1762169848.4207,0.0000
1762169848.5759,0.0000
1762169848.7560,0.0000
1762169848.9081,0.0000
1762169849.0884,0.0000
1762169849.2415,0.0000
1762169849.4186,0.0000
1762169849.5731,0.0000
1762169849.7512,0.0000
1762169849.9075,0.0000
1762169850.0854,0.0000
1762169850.2402,0.0000
1762169850.4171,0.0000
1762169850.5719,0.0000
1762169850.7501,0.0000
1762169850.8990,0.0000
1762169851.0766,0.0000
1762169851.2313,0.0000
1762169851.3913,0.0000
1762169851.5696,0.0000
1762169851.7230,0.0000
1762169851.9015,0.0000
1762169852.0577,0.0000
1762169852.2354,0.0000
1762169852.3894,0.0000
1762169852.5680,0.0000
1762169852.7365,0.0000
1762169852.8902,0.0000
1762169853.0568,0.0000
1762169853.2344,0.0000
1762169853.3889,0.0000
1762169853.5596,0.0000
1762169853.7379,0.0000
1762169853.8943,0.0000
1762169854.0457,0.0000
1762169854.2246,0.0000
1762169854.3857,0.0000
1762169854.5628,0.0000
1762169854.7170,0.0000
1762169854.8734,0.0000
1762169855.0498,0.0000
1762169855.2052,0.0000
1762169855.3837,0.0000
1762169855.5480,0.0000
1762169855.7035,0.0000
1762169855.8826,0.0000
1762169856.0358,0.0000
1762169856.1942,0.0000
1762169856.3568,0.0000
1762169856.5372,0.0000
1762169856.6957,0.0000
1762169856.8483,0.0000
1762169857.0272,0.0000
1762169857.1793,0.0000
1762169857.3582,0.0000
1762169857.5121,0.0000
1762169857.6677,0.0000
1762169857.8480,0.0000
1762169858.0030,0.0000
1762169858.1798,0.0000
1762169858.3359,0.0000
1762169858.4879,0.0000
1762169858.6621,0.0000
1762169858.8285,0.0000
1762169858.9931,0.0000
1762169859.1629,0.0000
1762169859.3169,0.0000
1762169859.4957,0.0000
1762169859.6484,0.0000
1762169859.8290,0.0000
1762169859.9798,0.0000
1762169860.1404,0.0000
1762169860.3169,0.0000
1762169860.4698,0.0000
1762169860.6482,0.0000
1762169860.8018,0.0000
1762169860.9615,0.0000
1762169861.1432,0.0000
1762169861.2965,0.0000
1762169861.4698,0.0000
1762169861.6242,0.0000
1762169861.8025,0.0000
1762169861.9545,0.0000
1762169862.1272,0.0000
1762169862.2787,0.0000
1762169862.4580,0.0000
1762169862.6120,0.0000
1762169862.7645,0.0000
1762169862.9448,0.0000
1762169863.0981,0.0000
1762169863.2780,0.0000
1762169863.4326,0.0000
1762169863.6113,0.0000
1762169863.7577,0.0000
1762169863.9248,0.0000
1762169864.1049,0.0000
1762169864.2574,0.0000
1762169864.4377,0.0000
1762169864.5923,0.0000
1762169864.7692,0.0000
1762169864.9180,0.0000
1762169865.0971,0.0000
1762169865.2517,0.0000
1762169865.4304,0.0000
1762169865.5852,0.0000
1762169865.7642,0.0000
1762169865.9160,0.0000
1762169866.0725,0.0000
1762169866.2433,0.0000
1762169866.4235,0.0000
1762169866.5771,0.0000
1762169866.7316,0.0000
1762169866.9090,0.0000
1762169867.0624,0.0000
1762169867.2457,1.0000
1762169867.3990,1.0000
1762169867.5666,2.0000
1762169867.7446,2.0000
1762169867.8980,2.0000
1762169868.0519,1.0000
1762169868.2216,1.0000
1762169868.3989,2.0000
1762169868.5547,2.0000
1762169868.7352,3.0000
1762169868.8884,2.0000
1762169869.0396,3.0000
1762169869.2195,3.0000
1762169869.3724,3.0000
1762169869.5511,3.0000
1762169869.7065,3.0000
1762169869.8851,3.0000
1762169870.0403,3.0000
1762169870.2081,3.0000
1762169870.3865,3.0000
1762169870.5418,3.0000
1762169870.7192,3.0000
1762169870.8727,3.0000
1762169871.0374,3.0000
1762169871.2060,2.0000
1762169871.3646,3.0000
1762169871.5451,3.0000
1762169871.6975,3.0000
1762169871.8762,4.0000
1762169872.0308,3.0000
1762169872.2084,3.0000
1762169872.3625,3.0000
1762169872.5168,2.0000
1762169872.6963,3.0000
1762169872.8530,2.0000
1762169873.0323,2.0000
1762169873.1777,1.0000
1762169873.3481,2.0000
1762169873.5271,2.0000
1762169873.6811,1.0000
1762169873.8589,2.0000
1762169874.0130,0.0000
1762169874.1658,0.0000
1762169874.3463,1.0000
1762169874.5081,0.0000
1762169874.6741,0.0000
1762169874.8336,0.0000
1762169874.9996,0.0000
1762169875.1789,0.0000
1762169875.3336,0.0000
1762169875.4883,0.0000
1762169875.6657,0.0000
1762169875.8206,0.0000
1762169875.9976,0.0000
1762169876.1691,0.0000
1762169876.3207,0.0000
1762169876.4980,0.0000
1762169876.6583,0.0000
1762169876.8343,0.0000
1762169876.9898,0.0000
1762169877.1654,0.0000
1762169877.3212,0.0000
1762169877.4768,0.0000
1762169877.6575,0.0000
1762169877.8216,0.0000
1762169877.9845,0.0000
1762169878.1570,0.0000
1762169878.3124,0.0000
1762169878.4918,0.0000
1762169878.6465,0.0000
1762169878.8247,0.0000
1762169878.9786,0.0000
1762169879.1557,0.0000
1762169879.3100,0.0000
1762169879.4907,0.0000
1762169879.6441,0.0000
1762169879.8225,0.0000
1762169879.9838,0.0000
1762169880.1363,0.0000
1762169880.3099,0.0000
1762169880.4659,0.0000
1762169880.6405,0.0000
1762169880.8188,0.0000
1762169880.9714,0.0000
1762169881.1503,0.0000
1762169881.3050,0.0000
1762169881.4601,0.0000
1762169881.6451,0.0000
1762169881.8096,0.0000
1762169881.9646,0.0000
1762169882.1435,0.0000
1762169882.3014,0.0000
1762169882.4556,0.0000
1762169882.6349,0.0000
1762169882.7955,0.0000
1762169882.9728,0.0000
1762169883.1413,0.0000
1762169883.2967,0.0000
1762169883.4490,0.0000
1762169883.6283,0.0000
1762169883.7814,0.0000
1762169883.9600,0.0000
1762169884.1137,0.0000
1762169884.2956,0.0000
1762169884.4469,0.0000
1762169884.6263,0.0000
1762169884.7830,0.0000
1762169884.9575,0.0000
1762169885.1132,0.0000
1762169885.2673,0.0000
1762169885.4477,0.0000
1762169885.5989,0.0000
1762169885.7785,0.0000
1762169885.9329,0.0000
1762169886.1114,0.0000
1762169886.2639,0.0000
1762169886.4424,1.0000
1762169886.5989,2.0000
1762169886.7769,2.0000
1762169886.9307,1.0000
1762169887.1025,2.0000
1762169887.2577,3.0000
1762169887.4390,3.0000
1762169887.5922,2.0000
1762169887.7454,2.0000
1762169887.9240,2.0000
1762169888.0785,3.0000
1762169888.2575,3.0000
1762169888.4106,3.0000
1762169888.5895,3.0000
1762169888.7438,3.0000
1762169888.8978,5.0000
1762169889.0769,5.0000
1762169889.2306,4.0000
1762169889.4068,5.0000
1762169889.5623,4.0000
1762169889.7186,4.0000
1762169889.8954,4.0000
1762169890.0481,4.0000
1762169890.2278,4.0000
1762169890.3843,5.0000
1762169890.5600,5.0000
1762169890.7152,4.0000
1762169890.8687,4.0000
1762169891.0462,5.0000
1762169891.2047,4.0000
1762169891.3857,4.0000
1762169891.5394,4.0000
1762169891.7182,3.0000
1762169891.8722,4.0000
1762169892.0489,4.0000
1762169892.2043,3.0000
1762169892.3839,3.0000
1762169892.5377,3.0000
1762169892.7059,3.0000
1762169892.8643,3.0000
1762169893.0405,4.0000
1762169893.1951,3.0000
1762169893.3592,2.0000
1762169893.5417,3.0000
1762169893.6946,3.0000
1762169893.8704,3.0000
1762169894.0198,3.0000
1762169894.1974,4.0000
1762169894.3515,3.0000
1762169894.5315,3.0000
1762169894.6847,3.0000
1762169894.8634,4.0000
1762169895.0169,3.0000
1762169895.1971,3.0000
1762169895.3485,3.0000
1762169895.5282,3.0000
1762169895.6855,2.0000
1762169895.8614,1.0000
1762169896.0168,1.0000
1762169896.1706,1.0000
1762169896.3483,1.0000
1762169896.5026,2.0000
1762169896.6841,1.0000
1762169896.8415,1.0000
1762169896.9981,1.0000
1762169897.1543,1.0000
1762169897.3262,1.0000
1762169897.5026,1.0000
1762169897.6560,1.0000
1762169897.8360,0.0000
1762169897.9917,0.0000
1762169898.1681,0.0000
1762169898.3233,0.0000
1762169898.4789,0.0000
1762169898.6623,0.0000
1762169898.8071,0.0000
1762169898.9745,0.0000
1762169899.1473,0.0000
1762169899.3247,0.0000
1762169899.4745,0.0000
1762169899.6515,0.0000
1762169899.8063,0.0000
1762169899.9806,0.0000
1762169900.1338,0.0000
1762169900.3121,0.0000
1762169900.4673,0.0000
1762169900.6443,0.0000
1762169900.7988,0.0000
1762169900.9787,0.0000
1762169901.1356,0.0000
1762169901.2976,0.0000
1762169901.4743,0.0000
1762169901.6292,0.0000
1762169901.8057,0.0000
1762169901.9582,0.0000
1762169902.1299,0.0000
1762169902.2820,0.0000
1762169902.4611,0.0000
1762169902.6257,0.0000
1762169902.7773,0.0000
1762169902.9562,0.0000
1762169903.1109,0.0000
1762169903.2896,0.0000
1762169903.4427,0.0000
1762169903.6224,0.0000
1762169903.7710,0.0000
1762169903.9513,0.0000
1762169904.1025,0.0000
1762169904.2834,0.0000
1762169904.4373,0.0000
1762169904.6057,0.0000
1762169904.7613,0.0000
1762169904.9389,0.0000
1762169905.0933,0.0000
1762169905.2723,0.0000
1762169905.4324,0.0000
1762169905.5868,0.0000
1762169905.7638,0.0000
1762169905.9368,0.0000
1762169906.0906,0.0000
1762169906.2688,0.0000
1762169906.4227,0.0000
1762169906.5788,0.0000
1762169906.7536,0.0000
1762169906.9095,0.0000
1762169907.0874,0.0000
1762169907.2396,0.0000
1762169907.3962,0.0000
1762169907.5739,0.0000
1762169907.7286,0.0000
1762169907.9071,0.0000
1762169908.0591,0.0000
1762169908.2253,0.0000
1762169908.4022,0.0000
1762169908.5561,0.0000
1762169908.7115,0.0000
1762169908.8767,0.0000
1762169909.0393,0.0000
1762169909.2189,0.0000
1762169909.3755,0.0000
1762169909.5503,0.0000
1762169909.7063,0.0000
1762169909.8604,0.0000
1762169910.0387,0.0000
1762169910.1931,0.0000
1762169910.3736,0.0000
1762169910.5236,0.0000
1762169910.6871,0.0000
1762169910.8655,0.0000
1762169911.0197,0.0000
1762169911.1716,0.0000
1762169911.3383,0.0000
1762169911.5174,0.0000
1762169911.6713,0.0000
1762169911.8496,0.0000
1762169912.0019,0.0000
1762169912.1799,0.0000
1762169912.3334,0.0000
1762169912.4889,1.0000
1762169912.6664,0.0000
1762169912.8206,1.0000
1762169912.9981,1.0000
1762169913.1513,2.0000
1762169913.3072,1.0000
1762169913.4853,2.0000
1762169913.6389,2.0000
1762169913.8188,2.0000
1762169913.9731,2.0000
1762169914.1499,3.0000
1762169914.3062,2.0000
1762169914.4568,2.0000
1762169914.6368,3.0000
1762169914.7944,4.0000
1762169914.9615,3.0000
1762169915.1164,3.0000
1762169915.2852,4.0000
1762169915.4391,4.0000
1762169915.6179,4.0000
1762169915.7824,5.0000
1762169915.9474,5.0000
1762169916.1011,4.0000
1762169916.2605,5.0000
1762169916.4421,5.0000
1762169916.5915,5.0000
1762169916.7543,5.0000
1762169916.9350,4.0000
1762169917.0869,5.0000
1762169917.2663,4.0000
1762169917.4220,4.0000
1762169917.5815,4.0000
1762169917.7612,4.0000
1762169917.9160,5.0000
1762169918.0694,5.0000
1762169918.2410,5.0000
1762169918.4216,5.0000
1762169918.5788,5.0000
1762169918.7309,4.0000
1762169918.9099,4.0000
1762169919.0633,4.0000
1762169919.2407,4.0000
1762169919.4012,4.0000
1762169919.5542,4.0000
1762169919.7337,5.0000
1762169919.8891,4.0000
1762169920.0522,5.0000
1762169920.2241,5.0000
1762169920.3846,4.0000
1762169920.5378,4.0000
1762169920.7186,3.0000
1762169920.8715,3.0000
1762169921.0421,2.0000
1762169921.1990,3.0000
1762169921.3558,3.0000
1762169921.5342,2.0000
1762169921.6934,2.0000
1762169921.8481,2.0000
1762169922.0275,2.0000
1762169922.1822,1.0000
1762169922.3605,2.0000
1762169922.5140,1.0000
1762169922.6684,1.0000
1762169922.8321,1.0000
1762169923.0096,1.0000
1762169923.1617,0.0000
1762169923.3501,0.0000
1762169923.5044,0.0000
1762169923.6575,0.0000
1762169923.8458,0.0000
1762169924.0058,0.0000
1762169924.1583,0.0000
1762169924.3380,0.0000
1762169924.4927,0.0000
1762169924.6469,0.0000
1762169924.8274,0.0000
1762169924.9811,0.0000
1762169925.1607,0.0000
1762169925.3134,0.0000
1762169925.4911,0.0000
1762169925.6469,0.0000
1762169925.8001,0.0000
1762169925.9705,0.0000
1762169926.1487,0.0000
1762169926.3025,0.0000
1762169926.4751,0.0000
1762169926.6281,0.0000
1762169926.8053,0.0000
1762169926.9611,0.0000
1762169927.1164,0.0000
1762169927.2878,0.0000
1762169927.4442,0.0000
1762169927.6216,0.0000
1762169927.7762,0.0000
1762169927.9552,0.0000
1762169928.1105,0.0000
1762169928.2634,0.0000
1762169928.4417,0.0000
1762169928.5944,0.0000
1762169928.7745,0.0000
1762169928.9286,0.0000
1762169929.1069,0.0000
1762169929.2614,0.0000
1762169929.4167,0.0000
1762169929.5924,0.0000
1762169929.7466,0.0000
1762169929.9259,0.0000
1762169930.0814,0.0000
1762169930.2589,0.0000
1762169930.4146,0.0000
1762169930.5907,0.0000
1762169930.7446,0.0000
1762169930.9261,0.0000
1762169931.0786,0.0000
1762169931.2563,0.0000
1762169931.4114,0.0000
1762169931.5668,0.0000
1762169931.7534,0.0000
1762169931.9089,0.0000
1762169932.0778,0.0000
1762169932.2305,0.0000
1762169932.4087,0.0000
1762169932.5621,0.0000
1762169932.7422,0.0000
1762169932.8957,0.0000
1762169933.0767,0.0000
1762169933.2309,0.0000
1762169933.3848,0.0000
1762169933.5647,0.0000
1762169933.7181,0.0000
1762169933.8948,0.0000
1762169934.0485,0.0000
1762169934.2283,0.0000
1762169934.3785,0.0000
1762169934.5559,0.0000
1762169934.7224,0.0000
1762169934.8710,0.0000
1762169935.0435,0.0000
1762169935.2129,0.0000
1762169935.3788,0.0000
1762169935.5321,0.0000
1762169935.7120,0.0000
1762169935.8646,0.0000
1762169936.0423,0.0000
1762169936.1965,0.0000
1762169936.3506,0.0000
1762169936.5305,0.0000
1762169936.6853,0.0000
1762169936.8625,0.0000
1762169937.0119,0.0000
1762169937.1900,0.0000
1762169937.3576,0.0000
1762169937.5170,0.0000
1762169937.6836,0.0000
1762169937.8440,0.0000
1762169937.9989,0.0000
1762169938.1796,0.0000
1762169938.3319,0.0000
1762169938.5115,0.0000
1762169938.6659,0.0000
1762169938.8442,0.0000
1762169939.0075,0.0000
1762169939.1618,0.0000
1762169939.3418,0.0000
1762169939.4941,0.0000
1762169939.6742,0.0000
1762169939.8272,0.0000
1762169939.9840,0.0000
1762169940.1491,0.0000
1762169940.3258,0.0000
1762169940.4783,0.0000
1762169940.6561,0.0000
1762169940.8166,0.0000
1762169940.9716,0.0000
1762169941.1437,0.0000
1762169941.3097,0.0000
1762169941.4639,0.0000
1762169941.6417,0.0000
1762169941.7963,0.0000
1762169941.9751,0.0000
1762169942.1304,0.0000
1762169942.3070,0.0000
1762169942.4620,0.0000
1762169942.6166,0.0000
1762169942.7970,0.0000
1762169942.9580,0.0000
1762169943.1108,0.0000
1762169943.2872,0.0000
1762169943.4439,0.0000
1762169943.6141,0.0000
1762169943.7828,0.0000
1762169943.9386,0.0000
1762169944.1194,0.0000
1762169944.2733,0.0000
1762169944.4511,0.0000
1762169944.6065,0.0000
1762169944.7597,0.0000
1762169944.9385,0.0000
1762169945.0929,0.0000
1762169945.2707,0.0000
1762169945.4271,0.0000
1762169945.6053,0.0000
1762169945.7619,0.0000
1762169945.9149,0.0000
1762169946.0919,0.0000
1762169946.2450,0.0000
1762169946.4265,0.0000
1762169946.5806,0.0000
1762169946.7580,0.0000
1762169946.9132,0.0000
1762169947.0670,0.0000
1762169947.2433,0.0000
1762169947.3983,1.0000
1762169947.5784,1.0000
1762169947.7296,1.0000
1762169947.9094,2.0000
1762169948.0650,2.0000
1762169948.2199,2.0000
1762169948.3966,2.0000
1762169948.5498,2.0000
1762169948.7306,3.0000
1762169948.8853,3.0000
1762169949.0399,3.0000
1762169949.2192,3.0000
1762169949.3758,4.0000
1762169949.5564,3.0000
1762169949.7041,3.0000
1762169949.8601,3.0000
1762169950.0402,3.0000
1762169950.1951,3.0000
1762169950.3596,3.0000
1762169950.5365,4.0000
1762169950.6907,4.0000
1762169950.8440,4.0000
1762169951.0243,4.0000
1762169951.1787,4.0000
1762169951.3568,4.0000
1762169951.5031,2.0000
1762169951.6817,4.0000
1762169951.8263,3.0000
1762169952.0064,3.0000
1762169952.1586,2.0000
1762169952.3369,2.0000
1762169952.4904,3.0000
1762169952.6716,2.0000
1762169952.8245,2.0000
1762169952.9780,2.0000
1762169953.1579,3.0000
1762169953.3129,3.0000
1762169953.4885,3.0000
1762169953.6411,2.0000
1762169953.7991,2.0000
1762169953.9797,2.0000
1762169954.1246,1.0000
1762169954.2909,1.0000
1762169954.4489,1.0000
1762169954.6260,0.0000
1762169954.7815,0.0000
1762169954.9598,0.0000
1762169955.1188,0.0000
1762169955.2738,0.0000
1762169955.4513,0.0000
1762169955.6056,0.0000
1762169955.7591,0.0000
1762169955.9253,0.0000
1762169956.0929,0.0000
1762169956.2734,0.0000
1762169956.4258,0.0000
1762169956.5862,0.0000
1762169956.7419,0.0000
1762169956.9091,0.0000
1762169957.0877,0.0000
1762169957.2422,0.0000
1762169957.3969,0.0000
1762169957.5756,0.0000
1762169957.7279,0.0000
1762169957.9089,0.0000
1762169958.0637,0.0000
1762169958.2175,0.0000
1762169958.3845,0.0000
1762169958.5656,0.0000
1762169958.7206,0.0000
1762169958.8738,0.0000
1762169959.0509,0.0000
1762169959.1990,0.0000
1762169959.3797,0.0000
1762169959.5366,0.0000
1762169959.7155,0.0000
1762169959.8678,0.0000
1762169960.0222,0.0000
1762169960.1993,0.0000
1762169960.3555,0.0000
1762169960.5332,0.0000
1762169960.6865,0.0000
1762169960.8381,0.0000
1762169961.0204,0.0000
1762169961.1761,0.0000
1762169961.3550,0.0000
1762169961.5098,0.0000
1762169961.6637,0.0000
1762169961.8410,0.0000
1762169961.9956,0.0000
1762169962.1648,0.0000
1762169962.3187,0.0000
1762169962.4973,0.0000
1762169962.6520,0.0000
1762169962.8305,0.0000
1762169962.9818,0.0000
1762169963.1628,0.0000
1762169963.3161,0.0000
1762169963.4706,0.0000
1762169963.6478,0.0000
1762169963.8069,0.0000
1762169963.9835,0.0000
1762169964.1399,0.0000
1762169964.2932,0.0000
1762169964.4721,0.0000
1762169964.6245,0.0000
1762169964.7820,0.0000
1762169964.9598,0.0000
1762169965.1130,0.0000
1762169965.2923,0.0000
1762169965.4462,0.0000
1762169965.6232,0.0000
1762169965.7820,0.0000
1762169965.9371,0.0000
1762169966.1180,0.0000
1762169966.2714,0.0000
1762169966.4237,0.0000
1762169966.6060,0.0000
1762169966.7713,0.0000
1762169966.9381,0.0000
1762169967.0932,0.0000
1762169967.2623,0.0000
1762169967.4167,0.0000
1762169967.5964,0.0000
1762169967.7482,0.0000
1762169967.9196,0.0000
1762169968.0739,0.0000
1762169968.2499,0.0000
1762169968.4046,0.0000
1762169968.5818,0.0000
1762169968.7406,0.0000
1762169968.9193,0.0000
1762169969.0718,0.0000
1762169969.2495,0.0000
1762169969.4043,0.0000
1762169969.5828,0.0000
1762169969.7382,0.0000
1762169969.8967,0.0000
1762169970.0746,0.0000
1762169970.2299,0.0000
1762169970.4081,0.0000
1762169970.5627,0.0000
1762169970.7169,0.0000
1762169970.8850,0.0000
1762169971.0645,0.0000
1762169971.2182,0.0000
1762169971.3859,0.0000
1762169971.5652,0.0000
1762169971.7176,0.0000
1762169971.8734,0.0000
1762169972.0369,0.0000
1762169972.2040,0.0000
1762169972.3825,0.0000
1762169972.5387,0.0000
1762169972.7165,0.0000
1762169972.8699,0.0000
1762169973.0319,1.0000
1762169973.2142,0.0000
1762169973.3733,1.0000
1762169973.5280,1.0000
1762169973.7063,1.0000
1762169973.8561,1.0000
1762169974.0330,1.0000
1762169974.1894,3.0000
1762169974.3674,3.0000
1762169974.5197,2.0000
1762169974.6767,1.0000
1762169974.8536,1.0000
1762169975.0103,0.0000
1762169975.1867,0.0000
1762169975.3420,0.0000
1762169975.5026,1.0000
1762169975.6735,0.0000
1762169975.8263,0.0000
1762169975.9959,0.0000
1762169976.1699,0.0000
1762169976.3426,0.0000
1762169976.4975,0.0000
1762169976.6749,0.0000
1762169976.8305,0.0000
1762169976.9879,0.0000
1762169977.1706,0.0000
1762169977.3236,0.0000
1762169977.4841,0.0000
1762169977.6463,0.0000
1762169977.8194,0.0000
1762169977.9975,0.0000
1762169978.1598,0.0000
1762169978.3138,0.0000
1762169978.4735,0.0000
1762169978.6484,0.0000
1762169978.8034,0.0000
1762169978.9779,0.0000
1762169979.1364,0.0000
1762169979.2943,0.0000
1762169979.4708,0.0000
1762169979.6419,0.0000
1762169979.7899,0.0000
1762169979.9698,0.0000
1762169980.1321,0.0000
1762169980.2869,0.0000
1762169980.4414,0.0000
1762169980.6057,0.0000
1762169980.7851,0.0000
1762169980.9530,0.0000
1762169981.1075,0.0000
1762169981.2621,0.0000
1762169981.4226,0.0000
1762169981.6029,0.0000
1762169981.7544,0.0000
1762169981.9260,0.0000
1762169982.0800,0.0000
