ros_time_s,Error_Distancia
1762169869.0537,0.1157
1762169869.0930,0.1157
1762169869.1431,0.1157
1762169869.1939,0.1157
1762169869.2538,0.0456
1762169869.2934,0.0456
1762169869.3432,0.0456
1762169869.4047,0.0694
1762169869.4433,0.0694
1762169869.4931,0.0694
1762169869.5433,0.0694
1762169869.6037,0.0024
1762169869.6436,0.0024
1762169869.6929,0.0024
1762169869.7507,0.0601
1762169869.7932,0.0601
1762169869.8428,0.0601
1762169869.9050,-0.0574
1762169869.9430,-0.0574
1762169869.9925,-0.0574
1762169870.0472,-0.0075
1762169870.0928,-0.0075
1762169870.1432,-0.0075
1762169870.1933,-0.0075
1762169870.2555,0.0274
1762169870.2931,0.0274
1762169870.3432,0.0274
1762169870.4038,-0.0358
1762169870.4423,-0.0358
1762169870.4926,-0.0358
1762169870.5531,-0.0367
1762169870.5928,-0.0367
1762169870.6430,-0.0367
1762169870.6933,-0.0367
1762169870.7525,-0.0620
1762169870.7931,-0.0620
1762169870.8433,-0.0620
1762169870.9054,-0.0567
1762169870.9430,-0.0567
1762169870.9931,-0.0567
1762169871.0531,-0.0927
1762169871.0929,-0.0927
1762169871.1430,-0.0927
1762169871.1940,-0.0927
1762169871.2546,-0.1040
1762169871.2932,-0.1040
1762169871.3429,-0.1040
1762169871.4063,-0.1023
1762169871.4428,-0.1023
1762169871.4931,-0.1023
1762169871.5434,-0.1023
1762169871.6048,-0.0794
1762169871.6432,-0.0794
1762169871.6935,-0.0794
1762169871.7558,-0.1000
1762169871.7933,-0.1000
1762169871.8431,-0.1000
1762169871.9051,-0.1886
1762169871.9432,-0.1886
1762169871.9933,-0.1886
1762169872.0520,-0.0984
1762169872.0931,-0.0984
1762169872.1431,-0.0984
1762169872.1932,-0.0984
1762169872.2546,-0.1532
1762169872.2926,-0.1532
1762169872.3426,-0.1532
1762169872.4034,-0.0890
1762169872.4425,-0.0890
1762169872.4927,-0.0890
1762169872.5536,-0.0814
1762169872.5932,-0.0814
1762169872.6432,-0.0814
1762169872.6934,-0.0814
1762169872.7556,-0.0514
1762169872.7934,-0.0514
1762169872.8433,-0.0514
1762169872.9052,-0.0395
1762169872.9431,-0.0395
1762169872.9926,-0.0395
1762169873.0545,-0.0869
1762169873.0933,-0.0869
1762169873.1433,-0.0869
1762169873.2014,-0.0855
1762169873.2431,-0.0855
1762169873.2933,-0.0855
1762169873.3433,-0.0855
1762169873.4044,-0.0796
1762169873.4431,-0.0796
1762169873.4932,-0.0796
1762169873.5552,-0.0878
1762169873.5932,-0.0878
1762169873.6434,-0.0878
1762169873.7039,-0.0702
1762169873.7432,-0.0702
1762169873.7934,-0.0702
1762169873.8432,-0.0702
1762169873.9050,-0.0572
1762169873.9422,-0.0572
1762169873.9927,-0.0572
1762169874.0532,-0.0850
1762169874.0928,-0.0850
1762169874.1426,-0.0850
1762169874.2034,-0.1123
1762169874.2431,-0.1123
1762169874.2934,-0.1123
1762169874.3433,-0.1123
1762169874.4051,-0.0788
1762169874.4433,-0.0788
1762169874.4934,-0.0788
1762169874.5547,-0.1091
1762169874.5930,-0.1091
1762169874.6430,-0.1091
1762169874.7057,-0.1079
1762169874.7432,-0.1079
1762169874.7935,-0.1079
1762169874.8543,-0.1050
1762169874.8931,-0.1050
1762169874.9430,-0.1050
1762169874.9931,-0.1050
1762169875.0557,-0.1125
1762169875.0931,-0.1125
1762169875.1434,-0.1125
1762169875.2040,-0.1551
1762169875.2429,-0.1551
1762169875.2932,-0.1551
1762169875.3553,-0.0841
1762169875.3930,-0.0841
1762169875.4428,-0.0841
1762169875.5026,-0.1332
1762169875.5424,-0.1332
1762169875.5924,-0.1332
1762169875.6426,-0.1332
1762169875.7031,-0.1121
1762169875.7431,-0.1121
1762169875.7939,-0.1121
1762169875.8550,-0.0792
1762169875.8932,-0.0792
1762169875.9430,-0.0792
1762169875.9932,-0.0792
1762169876.0505,-0.0826
1762169876.0932,-0.0826
1762169876.1431,-0.0826
1762169876.2048,-0.1147
1762169876.2429,-0.1147
1762169876.2931,-0.1147
1762169876.3553,-0.0973
1762169876.3933,-0.0973
1762169876.4433,-0.0973
1762169876.4932,-0.0973
1762169876.5503,-0.0734
1762169876.5933,-0.0734
1762169876.6433,-0.0734
1762169876.7005,-0.1072
1762169876.7430,-0.1072
1762169876.7934,-0.1072
1762169876.8524,-0.0930
1762169876.8929,-0.0930
1762169876.9430,-0.0930
1762169877.0024,-0.1061
1762169877.0428,-0.1061
1762169877.0930,-0.1061
1762169877.1428,-0.1061
1762169877.2035,-0.0769
1762169877.2432,-0.0769
1762169877.2934,-0.0769
1762169877.3552,-0.0680
1762169877.3931,-0.0680
1762169877.4436,-0.0680
1762169877.5045,-0.0847
1762169877.5432,-0.0847
1762169877.5930,-0.0847
1762169877.6434,-0.0847
1762169877.7039,-0.0637
1762169877.7429,-0.0637
1762169877.7938,-0.0637
1762169877.8550,-0.0620
1762169877.8934,-0.0620
1762169877.9432,-0.0620
1762169878.0043,-0.0486
1762169878.0435,-0.0486
1762169878.0933,-0.0486
1762169878.1430,-0.0486
1762169878.2046,-0.0609
1762169878.2429,-0.0609
1762169878.2932,-0.0609
1762169878.3511,-0.0385
1762169878.3923,-0.0385
1762169878.4429,-0.0385
1762169878.5042,-0.0386
1762169878.5430,-0.0386
1762169878.5931,-0.0386
1762169878.6433,-0.0386
1762169878.7059,-0.0271
1762169878.7432,-0.0271
1762169878.7934,-0.0271
1762169878.8559,-0.0292
1762169878.8934,-0.0292
1762169878.9432,-0.0292
1762169879.0048,-0.0688
1762169879.0440,-0.0688
1762169879.0933,-0.0688
1762169879.1434,-0.0688
1762169879.2010,-0.0542
1762169879.2428,-0.0542
1762169879.2930,-0.0542
1762169879.3533,-0.0055
1762169879.3924,-0.0055
1762169879.4438,-0.0055
1762169879.5056,-0.0157
1762169879.5433,-0.0157
1762169879.5940,-0.0157
1762169879.6433,-0.0157
1762169879.7047,-0.0108
1762169879.7433,-0.0108
1762169879.7934,-0.0108
1762169879.8545,-0.0038
1762169879.8932,-0.0038
1762169879.9433,-0.0038
1762169880.0043,0.0265
1762169880.0432,0.0265
1762169880.0929,0.0265
1762169880.1502,0.0519
1762169880.1930,0.0519
1762169880.2429,0.0519
1762169880.2933,0.0519
1762169880.3521,0.0347
1762169880.3933,0.0347
1762169880.4431,0.0347
1762169880.5040,0.0488
1762169880.5431,0.0488
1762169880.5933,0.0488
1762169880.6559,0.0550
1762169880.6934,0.0550
1762169880.7436,0.0550
1762169880.7935,0.0550
1762169880.8546,0.0644
1762169880.8932,0.0644
1762169880.9434,0.0644
1762169881.0059,0.0520
1762169881.0433,0.0520
1762169881.0935,0.0520
1762169881.1426,0.0520
1762169881.2005,0.0511
1762169881.2423,0.0511
1762169881.2933,0.0511
1762169881.3512,0.0514
1762169881.3929,0.0514
1762169881.4430,0.0514
1762169881.5044,0.0609
1762169881.5431,0.0609
1762169881.5930,0.0609
1762169881.6434,0.0609
1762169881.7021,0.0454
1762169881.7433,0.0454
