ros_time_s,imu_heading
1762169805.4315,305.0000
1762169805.6314,304.2500
1762169805.8315,303.2500
1762169806.0325,302.1250
1762169806.2331,301.3750
1762169806.4336,300.7500
1762169806.6348,300.0620
1762169806.8350,299.6870
1762169807.0368,299.1870
1762169807.2369,298.5620
1762169807.4371,297.8750
1762169807.6374,297.1870
1762169807.8381,296.5000
1762169808.0386,295.8750
1762169808.2397,295.1870
1762169808.4400,294.3750
1762169808.6406,293.3750
1762169808.8412,292.5000
1762169809.0418,291.5620
1762169809.2459,290.5000
1762169809.4455,289.6250
1762169809.6451,288.8750
1762169809.8448,288.0000
1762169810.0450,287.4370
1762169810.2462,286.8750
1762169810.4454,286.1870
1762169810.6451,285.3750
1762169810.8480,284.6870
1762169811.0484,284.2500
1762169811.2506,283.7500
1762169811.4506,283.3120
1762169811.6517,282.8750
1762169811.8524,282.5000
1762169812.0524,282.0620
1762169812.2532,281.5620
1762169812.4548,281.1870
1762169812.6553,280.6870
1762169812.8553,280.0620
1762169813.0556,279.2500
1762169813.2562,278.6250
1762169813.4569,278.0000
1762169813.6581,277.4370
1762169813.8573,277.0000
1762169814.0589,276.4370
1762169814.2605,275.8120
1762169814.4611,275.2500
1762169814.6613,274.7500
1762169814.8612,274.1870
1762169815.0619,273.5000
1762169815.2627,272.8750
1762169815.4635,272.0000
1762169815.6638,271.3120
1762169815.8640,270.8120
1762169816.0652,270.3120
1762169816.2661,269.8750
1762169816.4660,269.5620
1762169816.6666,269.1250
1762169816.8676,268.3750
1762169817.0680,267.4370
1762169817.2684,266.6250
1762169817.4686,265.8750
1762169817.6697,265.1250
1762169817.8705,264.5000
1762169818.0714,263.8750
1762169818.2717,263.2500
1762169818.4725,262.7500
1762169818.6733,262.3120
1762169818.8742,261.8750
1762169819.0742,261.5000
1762169819.2761,261.1870
1762169819.4758,260.9370
1762169819.6758,260.6250
1762169819.8764,260.2500
1762169820.0771,259.7500
1762169820.2774,259.3120
1762169820.4775,258.7500
1762169820.6787,258.1870
1762169820.8790,257.5000
1762169821.0795,256.7500
1762169821.2799,255.8750
1762169821.4816,254.9370
1762169821.6824,254.0620
1762169821.8830,253.3750
1762169822.0835,252.8750
1762169822.2834,252.4370
1762169822.4836,251.9370
1762169822.6843,251.3120
1762169822.8851,250.6870
1762169823.0856,249.8750
1762169823.2868,249.1870
1762169823.4871,248.5000
1762169823.6880,248.0620
1762169823.8882,247.6250
1762169824.0894,247.0620
1762169824.2900,246.3750
1762169824.4905,245.5620
1762169824.6892,244.8120
1762169824.8891,244.0620
1762169825.0894,243.2500
1762169825.2913,242.3750
1762169825.4907,241.5000
1762169825.6956,240.6870
1762169825.8942,240.0000
1762169826.0913,239.3120
1762169826.2917,238.4370
1762169826.4946,237.6250
1762169826.6946,237.0620
1762169826.8935,236.5620
1762169827.0941,236.1250
1762169827.2939,236.0000
1762169827.4964,235.9370
1762169827.6945,235.8120
1762169827.8960,235.7500
1762169828.0955,235.5000
1762169828.2957,234.9370
1762169828.4952,234.3750
1762169828.6954,233.8120
1762169828.8942,233.0620
1762169829.0936,232.4370
1762169829.2947,231.6870
1762169829.4972,231.1870
1762169829.6976,230.6870
1762169829.8982,230.2500
1762169830.0994,229.9370
1762169830.2997,229.7500
1762169830.5005,229.5000
1762169830.7010,229.2500
1762169830.9004,228.8120
1762169831.1011,228.5620
1762169831.2998,228.2500
1762169831.5007,227.9370
1762169831.7015,227.5620
1762169831.9019,227.0620
1762169832.1014,226.4370
1762169832.3013,225.6870
1762169832.5009,224.8120
1762169832.7017,224.1870
1762169832.9022,223.5000
1762169833.1026,222.5620
1762169833.3038,221.6250
1762169833.5034,221.3120
1762169833.7045,220.8750
1762169833.9051,220.4370
1762169834.1046,219.9370
1762169834.3044,219.5620
1762169834.5045,218.8750
1762169834.7042,218.3120
1762169834.9057,217.6250
1762169835.1063,217.0000
1762169835.3075,216.4370
1762169835.5075,215.7500
1762169835.7084,215.0620
1762169835.9090,214.2500
1762169836.1093,213.8120
1762169836.3103,213.5000
1762169836.5104,213.1250
1762169836.7114,212.5620
1762169836.9109,212.3120
1762169837.1114,212.1870
1762169837.3107,211.7500
1762169837.5112,211.4370
1762169837.7120,211.0000
1762169837.9123,210.5620
1762169838.1136,210.0000
1762169838.3138,209.4370
1762169838.5145,208.8750
1762169838.7153,208.2500
1762169838.9145,207.6250
1762169839.1151,206.8750
1762169839.3152,206.2500
1762169839.5149,205.8120
1762169839.7158,205.3750
1762169839.9162,204.8120
1762169840.1166,204.0000
1762169840.3173,203.1250
1762169840.5167,202.2500
1762169840.7172,201.7500
1762169840.9180,201.0620
1762169841.1186,200.3120
1762169841.3190,199.6250
1762169841.5200,199.0000
1762169841.7197,198.3120
1762169841.9197,198.3120
1762169842.1202,198.3120
1762169842.3214,198.3750
1762169842.5219,198.3120
1762169842.7222,198.0000
1762169842.9222,197.7500
1762169843.1227,197.3120
1762169843.3233,196.7500
1762169843.5245,196.1870
1762169843.7253,195.5620
1762169843.9259,194.8750
1762169844.1259,194.1870
1762169844.3258,193.4370
1762169844.5263,192.7500
1762169844.7272,192.1250
1762169844.9263,191.6870
1762169845.1279,191.3750
1762169845.3279,191.3750
1762169845.5278,191.3750
1762169845.7290,191.3750
1762169845.9297,191.3120
1762169846.1302,191.3750
1762169846.3308,191.3750
1762169846.5313,191.1870
1762169846.7323,191.0000
1762169846.9325,191.0620
1762169847.1330,190.8750
1762169847.3336,190.5620
1762169847.5337,190.4370
1762169847.7353,190.0000
1762169847.9351,189.4370
1762169848.1362,188.8120
1762169848.3370,188.2500
1762169848.5377,187.5620
1762169848.7383,186.6870
1762169848.9391,185.8120
1762169849.1401,185.2500
1762169849.3402,184.8120
1762169849.5407,184.1870
1762169849.7419,183.0620
1762169849.9430,182.8750
1762169850.1433,182.8120
1762169850.3451,182.7500
1762169850.5454,182.7500
1762169850.7453,182.7500
1762169850.9452,182.7500
1762169851.1456,182.7500
1762169851.3474,182.7500
1762169851.5485,182.7500
1762169851.7485,182.7500
1762169851.9492,182.7500
1762169852.1497,182.7500
1762169852.3508,182.7500
1762169852.5513,183.3120
1762169852.7521,183.0000
1762169852.9525,182.4370
1762169853.1533,182.1250
1762169853.3541,181.9370
1762169853.5546,181.3120
1762169853.7554,180.6250
1762169853.9560,179.5000
1762169854.1565,179.0620
1762169854.3572,179.0000
1762169854.5731,179.0000
1762169854.7863,178.7500
1762169854.9978,178.5620
1762169855.2101,178.4370
1762169855.4228,178.3750
1762169855.6329,178.6250
1762169855.8461,178.5000
1762169856.0570,178.3120
1762169856.2710,178.3750
1762169856.4839,178.3750
1762169856.6962,178.3750
1762169856.8966,178.5000
1762169857.1143,178.7500
1762169857.3266,178.7500
1762169857.5405,178.8750
1762169857.7502,178.8750
1762169857.9619,178.8750
1762169858.1729,179.1870
1762169858.3872,179.5620
1762169858.5991,180.0620
1762169858.8098,180.3120
1762169859.0215,180.8120
1762169859.2333,181.4370
1762169859.4454,181.7500
1762169859.6582,181.8120
1762169859.8697,182.2500
1762169860.0804,182.5620
1762169860.2953,182.6870
1762169860.5051,183.1250
1762169860.7160,183.3750
1762169860.9276,183.5620
1762169861.1415,184.0000
1762169861.3518,184.3120
1762169861.5963,184.8120
1762169861.8024,185.2500
1762169862.0133,185.8120
1762169862.2255,186.1250
1762169862.4393,186.1250
1762169862.6508,185.9370
1762169862.8600,185.7500
1762169863.0957,185.7500
1762169863.3067,185.8120
1762169863.5162,185.8750
1762169863.7285,186.0620
1762169863.9422,186.5000
1762169864.1539,186.9370
1762169864.3639,187.4370
1762169864.5764,187.9370
1762169864.7889,188.3120
1762169865.0001,188.4370
1762169865.2121,188.5000
